,Review,Harga,Kemasan,Efektivitas,Aroma
114,"Ini produk ajaib bgt di kulit aku.. apalagi di combine dgn klairs supple toner. Akhirnya perjalanan panjang menemukan moisturizer ku sudah berakhir. Teksturnya nya enak bgt, yg pm aku pakai utk pagi juga malam juga. Biar hemat aja heheh",0,0,1,0
115,"baunya enak, spraynya juga nyaman banget. abis pake ini muka jadi seger. biasanya aku pake sebelum makeup atau sesudah makeup. kalo pergi pergi juga biar seger. dan harganya murah jadi cocok buat kantong?",1,0,1,1
116,"Tekstur cream ini kayak gel jadi mudah banget diratain. Dan pake sedikit aja udah cukup, jadi hemat hehe. Tapi aku ga sukanya pas dipake kayak lengket dan bikin wajahku yang oily ini tambah2 kayak kilang minyak. Tapi pagi harinya aman si muka jadi kenyel",0,0,0,0
117,"akh mau review produk ini, waktu itu beli ini di official shopeenya. biasanya cocok sm produk garnier, krn mulai dr facial wash sm pelembap pk garnier, cm gatau knp sm yg ini ga cocok deh kayanya, krn malah jd bruntusan :( baru dipake 1 minggu",0,0,-1,0
118,"mudah meresap dan tidak terasa perih di wajah. wanginya menenangkan dibawa tidur jadi bikin rileks, tidak lengket saat bangun tidur, dan yang terpenting tidak memperbanyak produksi minyak saat tidur. jadi pas bangun tidur wajah gak berasa lengket.",0,0,1,1
119,"wanginya lembut, creamnya warna soft pink gitu, pas di aplikasikan langsung terasa lembut di kulit trus teksture nya gel pas di aplikasikan, bikin kulit kenyal dan cukup melembabkan tapi lama kelamaan jadi minyakan",0,0,0,1
120,"night Cream terbaik yang aku suka, bagus bangett bikin muka glowing waktu pagii, buat nyerahin muka juga tapi nggak waktu yang bentar. cuman efek bikin glowing sama nge hydrate nya yg bikin aku jatuh cintaa😚🥰",0,0,1,0
121,"Face mist ini bikin wajahku seger, lembab dan glowing. Aku pakai di malam hari setelah hydrating toner. Wanginya juga aku suka, tidak menyengat. Cocok di wajahku dan tidak bikin break out. Semprotan spray nya halus dan menyebar.",0,0,1,1
122,"udh abis 2botol dan suka bgt sm produk ini karena bisa ngelembapin muka yg tentunya ahkohol free, dan ada vit c yg bantu mudarin bekas jerawat juga. ga bakalan pindah kelain hati krn udh cocok bgt sm produk ini❤",0,0,1,0
123,"Menurut aku produk ini recommended sih, suka gitu sama packaging, aroma yang soft, pas aku apply di muka aku selama 7 hari pertama aku udah ngerasain perbedaan sih lebih lembab trus kenyal gitu di wajah. Ini mau aku terusin sampe 30 hari nanti aku review lagi…",0,1,1,1
124,"Aku suka night lotion tea tree ini, wanginya gak sekuat produk teatree lainnya dan cenderung calming. Aku baru pake 2 kali, ya cukup cocok sih di wajah, tapi aku lebih prefer night mask tea tree karena lebih hydrating dibanding lotion ini.",0,1,1,1
125,aku pake ini enak banget biasanya di pake buat night cream setelah aku pake tea tree serum dan oil nya. bener bener recomended aku sampai repurchase. ngaruh banget di muka aku ngilangin jerawat sampe ke bekas bekasnya. pori poriku jg lumayan mengecil.,0,0,1,0
126,"Efeknya keliatan banget pas bangun pagi, wajah calm jerawat dan komedo juga. Harganya emang agak pricey untuk size segitu. Claimnya membantu bekas jerawat dsb, setelah 6 bulan tapi gak begitu keliatan claimnya selain efek calm pas bangun pagi.",-1,0,1,0
127,"Hasil hibahan karena kakak breakout habis pake ini, ternyata dikulit aku amat sangat cocok. dipake pas malam hari besok pori-pori mengecil, jerawat mengering dan perlahan hilang, sama sekali tidak bikin kulit jadi kering. cream ajaib 😢",0,0,1,0
128,"Kandungan face mist ini pure rose water. Kalau disemprot meninggalkan wangi rose. Cepat menyerap, lumayan melembapkan dan bisa menenangkan kulit yg iritasi. Aku kasih bintang 4 karena jujur kalau di aku, perih saat kena mata dan pahit saat kena bibir.",0,0,1,0
129,"dapet ini barengan ama face oil nya. teksturnya kek air biasaa. pas disemprot ke muka, duh bau rose nya lembuuutt gak menyengat, dan seger banget. ngerasa muka lbh fresh. dan bikin muka jadi lbh lembab juga. ❤",0,0,1,1
130,"seger bgt! spray nya juga fine banget,bikin freshhhhh apalagi untuk kulit kering menurut aku cocok banget sih! wanginya juga ga terlalu menyengat! rekomen untuk temen temen yang butuh kesegaran hehehehe...apalagi untuk yang selalu diruangan ber-ac cocok bgt!",0,0,1,1
131,"Dapet giveaway dr kak Amal Deszell di IG pas dicobain duhh enak banget dipakainya bikin kulit lembab, aromanya mawar lembut gt. dipakai sebelum reapply sunscreen atau sebelum pke face oil nyaman bangett bahkan aku spray di rambut abis keramas juga bikin rambut lembut",0,0,1,1
132,"Suka bgt sama rose water ini, harganya terjangkau, semprotannya menyebar & enak dipakai, wanginya segar tapi gak menyengat, dan bikin kulit lembap seketika. Biasa aku pakai abis cuci muka, langsung aja semprot2 ini sebelum pake skin care yg lain.",1,0,1,1
135,"This mist is very refreshing! Dan aku suka banget karna dia praktis dan multifungsi. Biasanya aku suka pake sebagai toner setelah cuci muka, dan sebagai skin prep sebelum makeup. Semprotannya juga halus banget, abis pake ini kulit lgsg lembab dan auto glowing ✨",0,1,1,0
136,biasa aja gk ngefek apa2 kalau untuk beli lagi nggak deh kayanya aku kira bakal ngefek ternyata malah biasa aja 😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑,0,0,-1,0
137,Beli ini karna katanya bisa mencerahkan. Pake ini kadang2 karena males pakenya jadi mungkin efeknya biasa aja. Selama pake dia bikin lembab enak pakenya. Kalau disuruh beli lagi engga karena harganya mahal,-1,0,0,0
138,"gatau kenapa dikulitku gada efek apa apa cm melembabkan doang,melembabkannya kayak minyakan dan dikulitku bikin kusam banget banget banget padahal cm 2x pemakaian sampe diomelin mamaku pake apa kok mukanya jadi gosong,repurchase?BIG NO.",0,0,-1,0
139,"sejauh ini udah pot kedua, habis pake masker2 everwhite langsung massage sama ini besoknya ciamix banget . tapi w gabeli sepaket, karena daycream mereka spf nya kecil jadi rada malas beli dng harga segitu hehe wangi nya enak cepat meresap, asli kecanduan !!",0,0,1,1
140,"menurutku ini enak banget spray partikelnya kecil2 dan merata ke wajah seger banget, melembabkan banget untuk merah2 di wajah aku yg kering enak banget, dan ini jd salah satu andalan saat wajah bruntusan",0,0,1,0
141,"ga cocok sama sekali buat kulitku yg sensitif pas disemprot langsung muka merah2 dan panas banget 😭 padahal harga lumayan mahal untung belom beli yg full size nya, selain itu dia juga kayak ada bau2 aneh gitu. Jadi aku ga bakal repurchase",-1,0,-1,-1
142,"Alat spraynya mudah dipakai. Awal pakai ada berasa cekit-cekit, tapi kelamaan hilang. Buat kulitku yg kering, gak berasa lembab sama sekali. Malah bikin makin kering setelah menyerap. Cuma kaya disemprot air, ada sensasi dingin & seger. Yaudah gitu aja.",0,0,-1,0
143,"salah satunya produk holy grail akuu, super cinteeee deh sama ini. Bikin kulit lembab dan terawat, pokoknyaaa luvvvv banget. Bakal repurchase terus kyknya, ini aja udh botol ke 4. Semoga cocok selaluuu",0,0,1,0
144,"Sebenarnya produk ini bagus, ketika dipakai malam, kulit terasa kenyal,lembut dan terhidrasi di pagi hari. Sayangnya, kalau habis pakai whitehead-ku malah bertambah dan kadang bruntusan di pipi. Padahal aku sudah beli yang full sized:(",0,0,-1,0
145,"Begitu dengar untuk kulit sensitif, langsung beli, hahahaha, tapi sayang ternyata ga cocok di kulit aku, malah bikin tambah merah kulit muka aku ( jadi kayak kepiting rebus), kulit muka ku memang rewel banget.. jadi masih terus mencari pelembab yang cocok",0,0,-1,0
146,"ini andalan sih untuk campurin masker organik yg bubuk gitu, bikin kulit jadi clam juga, kadang ku jadikan toner sebelum makeup 😁 air mawar Viva ini multifungsi banget pokoknya, yg aku selalu repurchase...",0,0,1,0
147,"harganya murah, wanginya juga enak. aku mke ini agak boros si g smpe sebulan biasanya dah abis😂 biasanya utk pengganti toner klo pas lg kehabisan toner, nyegerin juga, trs bs utk campuran masker ato scrub. krna biasanya aku mke ini dicampur sm bubuk kopi",1,0,1,1
148,"setelah memakai ini wajah lebih segarrr dan harganyaa sangattt murahh dan gampang sekali di temui, biar lebih enak make nya biasanya saya pindahin ke botol sprey👌 jadi lebih mudah dan praktis, tinggal semprot diwajah",1,0,1,0
149,Ini enak banget. aku pake ini kalo sehabis bersihin muka pake micellar water atau sejenisnya lalu pake ini jadi seger atau aku pake buat campuran masker. kalo maskernya peel of aku pake ini dulu pake kapas terus baru pake masker. adem dimuka.,0,0,1,0
150,"Toner kesukaan banyak orang karena hasilnya yang bagus banget dimuka bisa juga dicampurin buat masker, toner ini juga enak banget dipake dimuka dan bikin kulit jadi segar dan sehat. pokoknya must have items",0,0,1,0
151,"multifunction water sih menurut aku, gimana enggak? dia bisa buat campuran masker, buat memanjangkan bulu mata, menyegarkan wajah, bisa buat campuran air mandi dan buat banyak-banyak. Produk ini pastinya murah meriah",1,0,1,0
152,"awal nyoba kirain bakal bikin lengket dimuka. ternyata bikin kulit lembab bgt bakal beli trus, sampe Nemu laen yg lebih cocok dah make sekitar 1 tahun. tp dikota ku produk ini blm da, harua cari kw luar kota. mudh2n next ini produk sampe dikota ku 🙏",0,0,1,0
153,"Packagingnya sih simple ya. Ada tulisan merek dan variant dari produk ini. Di kulit aku sih sebenernya bagus-bagus aja. Ga bikin bo, beruntusan, makin berminyak, atau lain sebagainya. Tapi ya cuman gitu-gitu doang. Ga ada efek apa-apa selain nyegerin muka aja gitu.",0,1,1,0
154,"Face mist ini enak bgt wanginya! wanginya soft dan ga strong. Menurutku cukup bikin seger kalo dipake siang-siang. Yang agak kurang itu spray nya aja sih, butiran spraynya gak halus, dan ga menyeluruh.",0,0,1,0
155,"Awalnya beli karena ada diskon aja dan emang mau ngincer more hydration dan gak lebih. Tapi setelah dipake rutin, ternyata oke banget! Gak cuma ngelembabin, dia bikin kulit cerah juga dan yang paling noticable, bekas jerawat cepet pudar huhu love!",0,0,1,0
156,"aku pake ini sebagai krim malem aku, tiap pake ini paginya muka super mulus dan glowing bgtt. lumayan untuk mencerahkan kulitnya bikin muka ga kusam dan sedikit membantu menghilangkan bekas jerawat. overall suka sih dan cocok di muka. repurchase? yesss",0,0,1,0
157,"moisturizer ini enak dipake dan emang bener bener bikin muka lembab, ngga lengket pas diaplikasiin dan cepet nyerapnya dikulit, walaupun belum ada perubahan yang signifikan karna baru pakenya seminggu tapi produk ini tetep bagus menurutku",0,0,1,0
158,"awal beli ini gara2 iseng aja sih, dengan harga 100k dapat 300ml itu worth banget sih. ga bikin bruntusan/jerawat malah bikin cepat kering. uda habisin 3botol malah. repurchase? of course!! luv banget💕",1,0,1,0
159,"Nyobain ini karena punya kakakku hehe. Menurutku packagingnya bagus,full juga isinya,tapi minusnya ini kurang cocok dikulitku. Walaupun melembabkan, kayaknya dibeberapa bagian kulitku yang kombinasi ini malah ngebuat terlalu berminyak:(",0,1,-1,0
160,"awalnya cuma gara2 beli produk innisfree yg lain jd dapet gratisnya ini, trs karena udh dapet ya aku pake aja. dan ternyata suka bgt, gaada bau alkohol dll nya itu yg paling kusuka, jadi berasa aman pake ini",0,0,1,1
161,"setelah nyobain beberapa aloevera gel dari berbagai jenis brand ,ini yang paling pas di jenis kulitku , kemasannya tube juga lebih menjaga kebersihan produk ,dulu aku pakenya sbg sleeping mask ,tapi skrg aku jadiin moisturizer aja",0,1,1,0
162,"Bagus sih ini, cuma kalo aku pake kok kaya kulit langsung keringetan ya? huhu padahal lumayan efeknya untuk kulit kusam yang mau mencerahkan wajah, harganya juga terjangkau dan kandungannya juga bagus",1,0,1,0
163,"aku suka banget sama produk ponds dari smp udah pake produk ini dan cocok babget diwajah, ga bikin jerawatan dan ga bikin kulit jadi oily banget besok paginya enakeun paraah deh abis pake ini repurchase aku sih yes",0,0,1,0
164,"dari awal kenal perawatan muka pake ponds ini sampe sekarang iniiii, karna dipake dimuka ada efek cerah gt. walopun ga bedakan muka tetep cerah, teksturnya juga enak dipake gampang menyerap dimuka. sukakkkkkk bangett, makasih ya ponds:)",0,0,1,0
165,"Beli ini juga gara-gara waktu itu lagi cinta banget sama Pond’s. Efeknya memang bikin cerah dan flek semoet ilang, cuma makin kesini agak kurang ngefek jadi nyari yang lain lagi. Harganya emang agak mahal sih waktu itu jadi ya kalau suruh repurchase kayaknya nanti deh.",-1,0,1,0
166,"buat ngilangin noda hitam tetep harus sabaaar banget ya bahkan dalam sebulan pun belum tentu ilang tapi pasti udah mulai memudar, worth it lah buat harga semurah itu, ga bikin breakout juga dan ga ada kandungan yang kuat banget",1,0,-1,0
167,bagus tapiiiii mahaaaaal. kalo kulit kalian beruntusann pakai ini dulu buat kalemin. dia enak banget buat calming and soothing sesuai claimnya. aku dah beli 2 kali karena kulit sering rewel tiba2 alergi.,-1,0,1,0
168,Ini spray kedua aku selain nature republic. aku suka banget aromanya wangi dan bikin muka jadi lembab. kadang kalo lagi males pake pelembba aku semprotin ini aja langsung. aku suka bgt selain bikin glow juga bikin muka adem 😍,0,0,1,0
169,"melembabkan dan claimnya memang buat kulit sensitive, tapi di bagian filtrum aku kaya rada panas gituu. so.. no? nyesuain kulit kalian aja sih. ini beneran harus 200 huruf? 😔 bxjsndjsjdjsskksmxnsnxn oh 170..",0,0,1,0
170,Udah coba buat siang di pantai. Kerasa banget kulit jadi lebih segar n cukup buat melembabkan kulit. Untuk harga emang agak mahal sih menurutku. Tapi overall OK sebagai pengganti Avene water hehehe secara harganya beda,-1,0,1,0
171,face mist pertamaku. pas di semprot enak banget seger dan ga perih dimata. wanginya juga hampir ga ada. ini memang di desain khusus untuk kulit sensitif sih. untuk harga lumayan sih. tapi memang varian dermasafe ini lebih mahal dibanding varian safi lainnya.,-1,0,1,1
172,"iseng beli karna murah, pas di pake bau nya nyengat banget, ngelembab in bentar doang, galengket ,cepet meresap dan bikin muka sejuk ,tapi aku make ini selalu gatel gatel sm bentol gitu apa lagi di bagian pipi",1,0,-1,-1
173,"beli ini krn dapet voucher dr bathbox, sesuai ekspektasi wanginya mawar banget tapi ga nyengat jadi masih aman. so far ini aku pake di slot toner, kl abis bersihin muka & mager pake skincare banyak2 cm pake ini dan lgsg moisturiser haha",0,0,1,1
174,"suka bangettt🖤🖤🖤 malem pake ini besoknya kulit jadi lembab, glowing jugaaaaa🖤🖤 dan semua jerawatku bisa kempes dongg🖤🖤🖤 bakal repurcase nih hehe,,,,,, wajib coba nih buat kaliannn🖤🖤🖤 harganya sih lumayan tapi kualitasnya baguss🖤🖤",-1,0,1,0
175,karena sebentar lagi memasuki usia legal aku mencoba memulai untuk memakai serum dan yasshh this super duper my first serum😍yg aku notice ngelembabin wajah dan gabikin lengket untuk noda hitampun mulai sedikit memudar langsung jatuh cinta bgt,0,0,1,0
176,"Udh ga kehitung brpa botol yg habis dan aku selalau repurces, aku pakai buat make upin client kadang aku oake sendiri juga, bagis bgt buat compexion lbh halus. emang sebagus itu, selama produk ini masih ada aku akan selalu pakai 💕",0,0,1,0
177,"ga guna2 amat sih. cuman air dimasukin ke botol spray. ga ada ngaruh apa2 juga di muka. cmn buat bikin bedak tabur ga terbang2 ke hidung aja 😑 ga akan sih beli lagi, karena ga guna dan mahal juga....",-1,0,-1,0
178,"Untuk kulit yg oily combi ini lumayan bagus sih, karna ini ngebuat muka fresh dan lembab yg sewajarnya. Tapi ini cuma bertahan sekitar 2-3 jam aja. Aku cukup merekomendasikan ini sih dan harganya pun tidak terlalu pricey",1,0,1,0
179,"aku beli buat anak aku, bagus, kulit muka anakku memang sudah sensitif kata dokternya jadi aku coba face spray ini.. alhamdulillahnya cocok, ga bikin kering, bisa meringankan kulit muka anakku pas ngelopek2nya..",0,0,1,0
180,"Coba produk ini karena kebetulan dapet free samplenya. Awalnya agak ragu karena namanya ga terlalu familiar, tapi setelah beberapa hari pemakaian hasilnya melembabkan banget, bikin bb cream nempel, dan nahan minyak banget.",0,0,1,0
181,"klaimnya ngena banget sih, pake krim ini tuh ngelembabin banget sih gaada yang namanya break out atau purging. tapi gaada wanginya(berasa gapake apa apa kalo gaada bau), lembabnya juga tahan lama yang biasanya tahan sehari kalo pake krim ini jadi 2 hari",0,0,1,0
182,"awalnya aku iseng beli mist ini. pas di coba ternyata menyegarkan. aroma khas green tea, dua juga melembankan wajah. semprotannya juga pas, tidak basah. tapi memang karena digunakan tiap hari jadi 1 bulan udah habis 😭",0,0,1,1
183,Beli ini pas di duty free Korea gara-gara ada sodara yang nitip. Aku pake ini kalo lagi inget sih rutin tp klo ngga bnr” ga dipake sampe debuan. Pas lagi pake ini temen aku selalu bilang muka aku kliatan lebih glowy dan cerah. Aku juga ngerasa kulit lebih hydrated,0,0,1,0
184,"Super sukaa!! udah repurchase, awal2 beli yg kecil dulu untuk nyoba, ternyata hasilnya bagus akhirnya aku beli yg ukuran 150ml🤪 spraynya jg gampang bgt untuk nyebar ke mukaa! hasilnya bikin glowing, apalagi kalo abis makeup pake ini bikin makeup jd dewy look🥰",0,0,1,0
